游戏名,类型,开发商,发行商,价格,平台,性质,是否支持中文,历史在线峰值
AI＊Shoujo/AI＊少女,"模拟,色情内容,裸露,第一人称射击,建造,生存,第三人称视角,探索,基地建设,人工智能,成人,工作场所不宜,动漫,沙盒,角色定制,反乌托邦,第三人称射击,恋爱模拟,射击,心理恐怖",ILLUSION,ILLUSION,412,PC,单人,否,489
神圣堡垒,"动作,清版动作,本地合作,横向滚屏,合作,平台游戏,在线合作,街机,多人,格斗,本地多人,角色扮演,二维,控制器,奇幻,独立,砍杀,单人",Southend,Deep Silver,36,PC,本地合作,否,489
自动机械大厨,"模拟,独立,欢乐,解谜,资源管理,自动化,编程",Hermes Interactive,Team17 Digital Ltd,50,PC,单人,是,489
PRICE,"解谜,免费,动漫,恐怖,独立,休闲,好评原声音轨,冒险,推理,指向 &amp; 点击,心理恐怖,视觉小说,隐藏物体,剧情丰富,悬疑,单人,氛围",YETU GAME,YETU GAME,免费,PC,单人,是,488
王权：权力的游戏,"角色扮演,独立,冒险,卡牌游戏,选择取向,二维,中世纪,单人,极简主义,策略,自选历险体验,黑色幽默,剧情丰富,好评原声音轨,困难,可爱,黑色喜剧,喜剧,欢乐",Nerial,Devolver Digital,18,PC,单人,是,488
邪神拯救世界,"日系角色扮演,洛夫克拉夫特式,喜剧,角色扮演,独立,怀旧,回合制,奇幻,单人,欢乐,冒险,谐仿,像素图形,二维,好评原声音轨,黑色幽默,复古,动作,大师级,网红",Zeboyd Games,Zeboyd Games,15,PC,单人,否,488
妖兽与人类,"角色扮演,动作,奇幻,剧情丰富,单人,第三人称视角,潜行,冒险,策略,黑暗奇幻,回合制,控制器,好评原声音轨","Cyanide Studio,Spiders",Cyanide Studio,48,PC,单人,否,488
Mercury: Cascade into Madness,"冒险,独立,角色扮演,暴力,血腥,RPG制作大师,赛博朋克",Astronomic Games,New Reality Games,34,PC,单人,否,487
异形：高丽战区,"策略,动作,塔防,科幻,独立,单人,纵轴",11 bit studios,11 bit studios,21,PC,单人,否,487
"Don't Tax Me, Bro!","动作,独立,休闲,奔跑",Tibith,Tibith,15,PC,单人,否,487
Revival of the Road,"模拟,动作,独立",JEKRUY,JEKRUY,免费游玩,PC,单人,否,486
Iron League,"多人在线战术竞技,免费,抢先体验,玩家对战,策略,动作,电竞,合作,团队导向,角色动作,独立,竞技,动作角色扮演,即时战略",DEXINT GAMES,DEXINT GAMES,,PC,多人在线战术竞技,是,485
梦意杀机,"恐怖,独立,冒险,氛围,第一人称视角,单人,步行模拟,生存恐怖,大师级,黑暗,动作,解谜,短片,心理恐怖,探索,可爱,剧情丰富,生存,潜行,虚拟现实",Krillbite Studio,Krillbite Studio,Play Demo!,PC,单人,是,485
脱颖而出：VR大逃杀,"大逃杀,动作,大型多人在线,模拟,虚拟现实,第一人称射击,多人,抢先体验",raptor lab,raptor lab,80,PC,大型多人在线,是,485
冒险公社,"策略,独立,卡牌游戏,交易卡牌,桌游,多人,回合制",Dird Games,"Dird Games,Milk Bottle Studio",试玩版,PC,多人,是,485
Romopolis,"模拟,策略,休闲,独立,殖民模拟,罗马,城市营造,单人,时间管理,管理,建造,等角",Lonely Troops,Lonely Troops,18,PC,单人,否,485
Iron Front : Liberation 1944,"模拟,二战,动作,策略,军事,历史,第一人称射击,拟真,战术,战争,坦克,多人,单人,第一人称视角,射击,开放世界","X1 Software,AWAR",Deep Silver,28,PC,多人,否,485
Iron Front : Liberation 1944,"模拟,二战,动作,策略,军事,历史,第一人称射击,拟真,战术,战争,坦克,多人,单人,第一人称视角,射击,开放世界","X1 Software,AWAR",Deep Silver,28,PC,多人,否,485
钢铁战队,"策略,即时战略,独立,科幻,太空,单人,二维,卡通化,休闲,动作,彩色,喜剧,外星人,唯美,军事,奇幻,战争",Ironhide Game Studio,Ironhide Game Studio,50,PC,单人,是,484
叙利亚战争,"策略,即时战略,军事,战术,战争,即时战术,单人,独立,拟真,历史",Cats Who Play,Cats Who Play,47,PC,单人,是,484
炼金术之谜：布拉格传奇,"隐藏物体,休闲,冒险,独立,指向 &amp; 点击,解谜,女性主角,单人,恐怖",Jetdogs Studios,Jetdogs Studios,15,PC,单人,否,484
目标实验室Aim Lab,"免费,第一人称射击,模拟,射击,动作,抢先体验,第一人称视角,独立,单人,电竞,休闲,冒险,竞技,狙击手,困难,第三人称射击,快节奏,竞分,战术,大逃杀",Statespace,Statespace,免费,PC,单人,否,484
变节行动,"动作,双摇杆射击,街机,纵轴,本地合作,合作,在线合作,清版射击,本地多人,分屏,竞速,射击,控制器,垂直卷轴射击,多人,大师级",Avalanche Studios,SEGA,50,PC,本地合作,否,483
桑塔和海盗的诅咒,"平台游戏,类银河战士恶魔城,女性主角,好评原声音轨,二维,动作,像素图形,冒险,动漫,独立,可爱,单人,海盗,欢乐,角色扮演,横向滚屏,色情内容,裸露,困难",WayForward,WayForward,68,PC,单人,否,483
Clickteam Fusion 2.5,"游戏开发,动画制作和建模,网络出版,实用工具,教育,软件",Clickteam,Clickteam,248,PC,单人,否,483
Monsters' Den: Godfall,"角色扮演,冒险,策略,独立,迷宫探索,回合制,团队角色扮演,战术角色扮演,奇幻,黑暗奇幻,回合制战斗",Monstrum,Monstrum,48,PC,单人,否,482
变形机甲：防卫战,"塔防,策略,动作,独立,合作,射击,本地合作,双摇杆射击,毁灭,单人,未来,外星人,垂直卷轴射击,科幻,等角,控制器,重玩价值,困难,纵轴,恶人主角",EXOR Studios,EXOR Studios,Install Demo,PC,合作,是,482
街头霸王30周年合集,"动作,格斗,2D 格斗,经典,多人,街机,二维,怀旧,动漫",Digital Eclipse,"Capcom U.S.A, Inc.",219,PC,多人,是,482
鲜血与黄金：加勒比,"海盗,海军,角色扮演,冒险,策略,动作,独立,帆船,海战,开放世界,探索,自选历险体验,沙盒,历史,剑术,选择取向,氛围,非主流经典,暴力,经济",Snowbird Games,Snowbird Games,68,PC,单人,否,482
DubWars,"独立,休闲,动作,音乐,街机,清版射击,弹幕射击,射击,节奏",MURA Interactive,WOBBL3 Entertainment LLC,36,PC,单人,否,482
真实台球3D,"免费,模拟,体育,多人,休闲,独立,台球,心理恐怖",Poolians.com,ThankGame.com,免费游玩,PC,多人,是,482
超级棒球2,"体育,独立,模拟,棒球,单人,多人,合作,本地多人,本地合作,在线合作,控制器",Metalhead Software Inc.,Metalhead Software Inc.,70,PC,单人,否,481
MO:Astray,"动作,独立,冒险,像素图形,平台解谜,血腥,可爱,暴力,单人,科幻,平台游戏,二维,氛围,好评原声音轨,横向滚屏,剧情丰富,困难,类银河战士恶魔城",Archpray Inc.,Rayark International Limited,50,PC,单人,是,481
Project Skylab 2,"免费,独立,冒险,动作,休闲,抢先体验",Different Game Studio,Different Game Studio,免费开玩,PC,单人,否,481
LIV,"视频制作,实用工具,网络出版,虚拟现实",LIV Inc,LIV Inc,免费,PC,其他,否,481
绝境重启：回归,"动作,冒险,第一人称射击,射击,赛博朋克,机器人,单人,科幻,裸露,第一人称视角,恐怖",Flying Wild Hog,Good Shepherd Entertainment,68,PC,单人,否,481
终极钓鱼模拟器,"模拟,体育,休闲,钓鱼,单人,拟真,开放世界,在线合作,第一人称视角,放松,探索,氛围,大型多人在线,阖家,独立,街机,沙盒,多人,好评原声音轨,第一人称射击",Bit Golem,Ultimate Games S.A.,68,PC,单人,是,480
热血女孩,"动作,清版动作,动漫,女性主角,像素图形,好评原声音轨,本地合作,怀旧,可爱,二维,合作,本地多人,单人,裸露",WayForward,"WayForward ,Arc System Works",90,PC,本地合作,是,479
I Wanna Maker,"免费,独立,抢先体验,关卡编辑,精确平台,2D 平台,平台游戏,二维,困难",The Elephant Crew,The Elephant Crew,免费,PC,单人,否,478
死亡闪电,"潜行,像素图形,好评原声音轨,独立,动作,二维,困难,血腥,横向滚屏,单人,鲜血,射击,氛围,暴力,僵尸,策略,吸血鬼,平台游戏,黑暗,恐怖",Hopoo Games,Hopoo Games,36,PC,单人,否,478
The Thrill of the Fight,"体育,动作,3D 格斗,虚拟现实,拳击,格斗",Ian Fitz,Ian Fitz,36,PC,单人,否,478
加拿大死亡之路,"动作类 Rogue,像素图形,僵尸,动作,本地合作,独立,生存,类Rogue,角色定制,角色扮演,喜剧,好评原声音轨,多人,欢乐,重玩价值,困难,二维,轻度 Rogue,合作,网红","Rocketcat Games,Madgarden",Rocketcat Games,48,PC,本地合作,否,478
救世主特洛弗,"冒险,独立,动作,虚拟现实,喜剧,3D 平台,黑色幽默,欢乐,单人,黑色喜剧,心理恐怖,平台游戏,血腥,彩色,氛围","Squanch Games, Inc.","Squanch Games, Inc.",90,PC,单人,否,478
城堡,"休闲,独立,动作,建造,解谜,困难,交易卡牌",Snails Animation,Snails Animation,21,PC,单人,否,477
星球大战：银河战场传奇 ,"策略,即时战略,星球大战,动作,多人,单人,经典,科幻,二维,基地建设",Ensemble Studios,"Disney,Lucasfilm,LucasArts",26,PC,多人,否,477
苍之彼方的四重奏,"休闲,冒险,视觉小说,动漫,色情内容,剧情丰富,裸露,爱情","sprite,NekoNyan Ltd.","NekoNyan Ltd.,HIKARI FIELD",88,PC,单人,是,477
军团崛起,"免费,策略,多人,卡牌游戏,即时战略,多人在线战术竞技,塔防,休闲,玩家对战,即时战术,单人,奇幻,独立,动作,交易卡牌,抢先体验,重玩价值",Broken Games,Crunchy Leaf Games,免费开玩,PC,多人,否,476
孤胆枪手塔防,"策略,动作,塔防,独立,血腥,暴力,外星人",Sigma Team Inc.,Sigma Team Inc.,37,PC,单人,否,475
Super Star,"色情内容,裸露,成人,动漫,模拟,视觉小说,恋爱模拟,独立,冒险,网红,Hentai,管理,动作,单人,第一人称射击,恐怖",Dream Works,Paradise Project,11,PC,单人,否,475
邪恶老鼠：老鼠复仇,"非主流经典,物理,独立,血腥,解谜,单人,唯美,欲罢不能,黑暗,合作,成人,选择取向,Hentai,永久死亡,快速反应事件,重玩价值,迷幻,第三人称射击,鲜血,暴力",Invent4 Entertainment,Strategy First,6,PC,单人,否,474
射击之星,"独立,动作,清版射击,网红,像素图形,二维,弹幕射击,太空,外星人",Bloodirony,Daedalic Entertainment,21,PC,单人,是,474
Pro Gamer Manager,"模拟,独立,休闲,体育,管理,电竞,策略,抢先体验",Raptor Claw Games,501 Industries,36,PC,单人,否,474
血腥大地,"动作,射击,纵轴,独立,本地合作,垂直卷轴射击,角色扮演,血腥,经典,合作,生存,清版射击,双摇杆射击,街机,科幻,僵尸,二维,大师级,本地多人,末日",10tons Ltd,10tons Ltd,45,PC,本地合作,是,473
音乐战机2,"音乐,节奏,独立,音乐动态生成,可模组化,休闲,单人,街机,本地多人,竞速,解谜,好评原声音轨,本地合作,多人,仅鼠标,程序生成,控制器,彩色,大师级,困难",Dylan Fitterer,Dylan Fitterer,48,PC,单人,否,473
瑞星世界,"开放世界生存制作,生存,开放世界,制作,建造,多人,沙盒,冒险,抢先体验,单人,探索,合作,第一人称视角,动作,独立,拟真,角色扮演,体素,氛围,第一人称射击",JIW-Games,JIW-Games,48,PC,多人,否,473
流浪先知,"卡牌战斗,牌组构建,策略,独立,角色扮演,卡牌游戏,轻度 Rogue,回合制,回合制战术,二维,末日,单人,战术,战术角色扮演,程序生成,重玩价值,风格化,反乌托邦,好评原声音轨,类Rogue",Sharkbomb Studios,No More Robots,80,PC,单人,是,473
瑞星世界,"开放世界生存制作,生存,开放世界,制作,建造,多人,沙盒,冒险,抢先体验,单人,探索,合作,第一人称视角,动作,独立,拟真,角色扮演,体素,氛围,第一人称射击",JIW-Games,JIW-Games,48,PC,多人,否,473
Ohm Studio,"音频制作,软件培训",GRAOUMF,Ohm Force,,PC,其他,否,472
血色国度,"僵尸,动作,独立,垂直卷轴射击,在线合作,生存,双摇杆射击,合作,本地合作,纵轴,多人,血腥,4人本地,欲罢不能,街机,恐怖,清版射击,鲜血,射击,单人",DiezelPower,DiezelPower,11,PC,在线合作,是,472
FootRock,"体育,休闲,动作,冒险,独立",diman production,diman production,6,PC,单人,否,472
Pumpkin Days,"农场模拟,模拟,角色扮演,休闲,独立,抢先体验,农业,动漫",Pumpkin Interactive,Pumpkin Interactive,50,PC,单人,否,472
Tourists Kidnapped a Little Bear,"血腥,独立,休闲,动作,冒险",Wojciech Krupinski,KrupinskiArt,6,PC,单人,否,471
拳击学校,"模拟,策略,独立,管理,二维,单人,休闲,角色扮演,动作,欢乐,氛围,困难,好评原声音轨,历史,2D 格斗,拳击",Raptor Claw Games,Raptor Claw Games,37,PC,单人,否,471
打坦克,"休闲,动作,独立,策略,冒险,二维,射击,坦克,清版射击,战争,怀旧,街机,欢乐,二战,关卡编辑,单人,风格化,战争游戏,动作冒险,氛围",Bacq Stellan,OtakuMaker.com,15,PC,单人,否,471
Learn Japanese To Survive - Hiragana Battle,"教育,角色扮演,独立,冒险,RPG制作大师,日系角色扮演,动漫,单人,女性主角",Sleepy Duck,RIVER CROW STUDIO,28,PC,单人,否,471
Chronostorm: Siberian Border,"策略,即时战略",Ulysses Games,Buka Entertainment,6,PC,单人,否,470
失落余烬,"冒险,独立,氛围,动作,探索,唯美,单人,可爱,放松,好评原声音轨,步行模拟,体验,记叙,第三人称视角,剧情丰富,风格化,Kickstarter,女性主角,阖家,短片",Mooneye Studios,Mooneye Studios,78,PC,单人,是,470
警察模拟器：巡逻任务,"模拟,开放世界,犯罪,多人,拟真,合作,动作,单人,第一人称视角",Bigmoon Entertainment,Bigmoon Entertainment,84,PC,多人,否,469
Mythgard,"策略,免费,卡牌游戏,抢先体验,独立,交易卡牌,牌组构建,卡牌战斗,回合制战斗",Rhino Games Inc,Rhino Games Inc,免费开玩,PC,单人,否,469
猫女奇缘,"网红,视觉小说,冒险,女性主角,动漫,LGBTQ+,裸露,喜剧",NewWestGames,NewWestGames,15,PC,单人,否,469
Age of Cavemen,"免费,策略,大型多人在线,多人,休闲,生存",Fuero Games,Fuero Games,免费游玩,PC,大型多人在线,否,469
流利学语言,"教育,独立,模拟,单人,Kickstarter,休闲,解谜,大师级",Rob Howland,Three Flip Studios,36,PC,单人,是,468
Aegis,"动作,独立,机甲世界,科幻,末日,开放世界,战术,单人,射击,类Rogue,纵轴",Innuendo Squad Studios,Innuendo Squad Studios,15,PC,单人,否,468
Not Tonight,"模拟,生活模拟,角色扮演,像素图形,政治性,架空,反乌托邦,政治,独立,二维,冒险,好评原声音轨,单人,剧情丰富,多结局,困难,怀旧,欲罢不能,重玩价值,解谜",PanicBarn,No More Robots,70,PC,单人,是,468
TIS-100,"编程,解谜,独立,模拟,困难,黑客,单人,逻辑,教育,自动化",Zachtronics,Zachtronics,28,PC,单人,否,468
飞向月球：财富,"冒险,独立,动作,太空,科幻,单人,剧情丰富,氛围,解谜,悬疑,剧情,太空模拟,探索,模拟,动作冒险,短片",KeokeN Interactive,Wired Productions,80,PC,单人,是,468
Lost Saga North America,"免费,动漫,动作,休闲,格斗,多人,清版动作,大型多人在线角色扮演,大型多人在线",IO Entertainment,Smilegate West,,PC,多人,否,468
音盾VR,"独立,虚拟现实,音乐,音乐动态生成,节奏",Dylan Fitterer,Dylan Fitterer,68,PC,单人,否,468
战锤40K：太空狼,"战锤40K,回合制,游戏工坊,策略,动作,战争,回合制战术,回合战略,桌游,困难,卡牌游戏,战术,角色扮演,单人,交易卡牌,科幻,多人,永久死亡,氛围,好评原声音轨",HeroCraft,HeroCraft,79,PC,单人,是,467
山谷,"冒险,第一人称视角,探索,独立,跑酷,单人,动作,开放世界,好评原声音轨,氛围,科幻,步行模拟,3D 平台,剧情丰富,恐怖,短片,魔法,平台游戏,生存",Blue Isle Studios,Blue Isle Publishing,50,PC,单人,否,467
门廊：肉圣山,"恐怖,冒险,动作,独立,洛夫克拉夫特式,血腥,恶魔,心理恐怖,生存恐怖,第一人称视角,困难,生存,抢先体验,单人,黑暗,第三人称视角,剧情丰富,成人,步行模拟,3D 平台",Saibot Studios,Saibot Studios,68,PC,单人,否,467
Tesla Effect,"全动态影像,冒险,推理,黑色,赛博朋克,悬疑,第一人称视角,独立,氛围,多结局,反乌托邦,喜剧,过场动画,超现实,非线性,动态记叙,困难,仅鼠标,科幻,Kickstarter",Big Finish Games,SEGA,70,PC,单人,否,467
洛克人遗产收藏版,"平台游戏,怀旧,经典,动作,二维,好评原声音轨,像素图形,单人,困难,横向滚屏,科幻,80 年代,重制,大师级,射击,机器人,90 年代,动漫,控制器,独立",Capcom,Capcom,95,PC,单人,否,466
钢铁风暴：燃烧的报应,"独立,动作,射击,街机,科幻,垂直卷轴射击,单人,清版射击",Kot in Action Creative Artel,Kot in Action Creative Artel,48,PC,单人,否,466
荣耀战场：帝国,"策略,大战略,回合制,多人,历史,罗马,战术,资源管理,战争,4X,回合制战术,军事,回合战略,重玩价值,战争游戏,管理,单人,人工智能,回合制战斗,好评原声音轨",Ageod,Slitherine Ltd.,116,PC,多人,否,466
赛道狂飙2：山谷,"竞速,体育,多人,关卡编辑,3D视觉,限时,街机,单人,本地多人,分屏",Nadeo,Ubisoft,88,PC,多人,是,465
星际爬行者,"角色扮演,独立,迷宫探索,科幻,冒险,回合制战斗,电脑角色扮演,赛博朋克,网格导向动作,第一人称视角,回合制,抢先体验,单人,团队角色扮演,好评原声音轨,类Rogue",Juggernaut Games,Juggernaut Games,68,PC,单人,否,465
暗影之星,"策略,独立,4X,回合战略,太空,回合制战斗,科幻,回合制,回合制战术",Ashdar Games,Iceberg Interactive,78,PC,单人,否,464
皇家悬赏HD,"策略,角色扮演,独立,冒险,魔法,像素图形,奇幻",iosoftware,Hack The Publisher,15,PC,单人,否,464
