游戏名,类型,开发商,发行商,价格,平台,性质,是否支持中文,历史在线峰值
Undead vs Plants,"休闲,独立,动作,冒险,心理恐怖",Peaksel D.O.O. Nis,Peaksel D.O.O. Nis,,PC,单人,是,4
Xander the Monster Morpher: Universe Breaker,"动作,独立,角色扮演,冒险",Karatkuro,Karatkuro,28,PC,单人,否,4
Metropolis,"策略,模拟,管理,城市营造",Studio by the Bay,Studio by the Bay,149,PC,单人,否,4
MOLOCH (Zero),"独立,模拟,策略,免费,恐怖,生存恐怖,黑暗,暴力,黑色幽默,非主流经典,软件,短片,未来,解谜,黑色喜剧,欢乐,氛围,软件培训,科幻,经典",Seemingly Pointless,Seemingly Pointless,免费,PC,单人,否,4
Azure Wing: Rising Gale,"独立,冒险,裸露,色情内容,科幻,奇幻,视觉小说,动漫",Sun-Riviera Studios,DEVGRU-P,37,PC,单人,否,4
TurnTack,"独立,冒险,抢先体验,平台解谜",Geuluteogi,Geuluteogi,37,PC,单人,否,4
Gun Crazy,"独立,动作,冒险,平台游戏,像素图形,二维,单人,怀旧,街机,射击,困难,好评原声音轨,氛围,清版射击,重玩价值,休闲,经典,非主流经典,女性主角",Ritual Games,GrabTheGames,22,PC,单人,是,4
Lazaretto,"独立,动作,冒险,恐怖,心理恐怖,生存恐怖,氛围,暴力,第一人称视角,血腥,单人,解谜,生存,剧情丰富,探索,黑暗,潜行,心理,经典",Iron Monkey,Iron Monkey,28,PC,单人,否,4
VentureVerse: Legend of Ulora,"动作,角色扮演,抢先体验,独立,冒险,在线合作",Final Floor Studios,Final Floor Studios,43,PC,在线合作,否,4
No Way Out - A Dead Realm Tale,"暴力,动作,冒险,血腥,独立,策略,恐怖,虚拟现实",Game Mechanic Studios,3BLACKDOT,70,PC,单人,否,4
Mini Tone Puzzle,"休闲,独立,解谜,极简主义,二维,音乐,物理,放松",Mens Sana Interactive,Mens Sana Interactive,6,PC,单人,否,4
Snow White Solitaire. Legacy of Dwarves,"独立,休闲,冒险",DigiMight,DigiMight,26,PC,单人,否,4
Hidden,"独立,动漫,解谜",Soaring Games,Soaring Games,15,PC,单人,否,4
异世江湖录(JiangHu Record  Of Another World),"动作,冒险,独立,角色扮演,模拟,生存",Hai ta ke Chong qing Technology Co.Ltd,Hai ta ke Chong qing Technology Co.Ltd,68,PC,单人,是,4
Voxel M.R.T.,"策略,独立,休闲,角色扮演,抢先体验",GamingPugsStudios,GamingPugsStudios,50,PC,单人,否,4
Harsh,"抢先体验,角色扮演,奇幻,开放世界,迷宫探索",Harsh Reality Productions LLC,Harsh Reality,37,PC,单人,否,4
Song Writer,"实用工具,音频制作,音乐",Music Breath,Music Breath,98,PC,其他,是,4
Volcano Tower,"动作,独立,休闲",UglyCake Games,UglyCake Games,15,PC,单人,否,4
Need a packet?,"模拟,黑暗奇幻,困难,氛围,像素图形,剧情,黑暗,心理恐怖,恐怖,暴力,剧情丰富,独立,弹幕射击,生存,冒险,生存恐怖,血腥,等角,女性主角,心理",Marginal act,Marginal act,47,PC,单人,否,4
Numberline 2,"独立,休闲","V34D4R,Egor Magurin",Indovers Studio,11,PC,单人,否,4
RE:OZMA,"动作,独立,冒险,角色扮演,抢先体验,平台游戏,沙盒,像素图形,制作,二维,合作,开放世界,建造,探索,在线合作,氛围,单人,重玩价值,程序生成,开放世界生存制作",SHIFTRICK,SHIFTRICK,50,PC,合作,否,4
Scraper: First Strike,"动作,策略,冒险,角色扮演,模拟,虚拟现实",Labrodex Inc,Labrodex Inc,70,PC,单人,否,4
Poly Quest,"免费,动作,冒险,休闲,角色扮演,虚拟现实",ArcadiaXR,ArcadiaXR,免费,PC,单人,否,4
RevelationTrestan-尸忆岛,"动作,暴力,独立,冒险,模拟,角色扮演,策略,虚拟现实",ZBO interactive technology,ZBO interactive technology,168,PC,单人,是,4
B.A.D Battle Armor Division,"动作,独立,平台游戏,机器人,清版射击,单人,街机,科幻,射击,机甲世界,动漫",Crian Soft,Crian Soft,25,PC,单人,否,4
Angry Golf,"休闲,独立,体育,冒险","Tero Lunkka,Ruskija game experience",Tero Lunkka,11,PC,单人,否,4
Sakura Day 2 Mahjong,休闲,Creobit,8floor,22,PC,单人,否,4
Mountain Rescue Simulator,模拟,United Independent Entertainment,United Independent Entertainment,70,PC,单人,否,4
The Kremer Collection VR Museum,"模拟,教育,虚拟现实",Moyosa Media BV,Moyosa Media BV,37,PC,单人,是,4
Fisherones,"动作,氛围,开放世界,探索,永久死亡,独立",Glass Bubble Software,Glass Bubble Software,6,PC,单人,否,4
Kontrakt,"暴力,色情内容,动作,独立,裸露,血腥,冒险,垂直卷轴射击,成人,射击,二维,怀旧,悬疑,迷幻,鲜血,剧情丰富,动作冒险,纵轴,困难,像素图形",ShotX Studio,ShotX Studio,11,PC,单人,否,4
Monochrome Order,"休闲,冒险,角色扮演,策略,日系角色扮演","Hit-Point Co.,Ltd.",KEMCO,50,PC,单人,否,4
Sherlock Holmes Consulting Detective: The Case of the Tin Soldier,"冒险,全动态影像",Zojoi,Zojoi,15,PC,单人,否,4
ASTROKILL,"模拟,动作,独立,抢先体验,太空,射击,六自由度",Doomsday Games,Doomsday Games,37,PC,单人,否,4
Subscribe & Punch!,"独立,动作,休闲,2D 格斗","Hashieve,IronEqual",Hashieve,免费,PC,单人,否,4
Across the Rhine,"策略,二战","MicroProse Software, Inc","Retroism,Nightdive Studios",28,PC,单人,否,4
For Rent: Haunted House,"冒险,角色扮演,独立,文字为基础",Choice of Games,Choice of Games,15,PC,单人,否,4
Crayola Scoot,"动作,休闲,竞速,体育,模拟,滑板,裸露",Climax Studios,Outright Games LTD.,70,PC,单人,否,4
"Gray Skies, Dark Waters","冒险,独立,休闲,指向 &amp; 点击,女性主角","Green Willow Games, LLC","Green Willow Games, LLC",22,PC,单人,否,4
Heart. Papers. Border.,"独立,策略,模拟,抢先体验,休闲,科幻,解谜,沙盒,二维,重玩价值,单人,怀旧,指向 &amp; 点击",Jovian Industries,"Jovian Industries,Valiant Game Studio AB",31,PC,单人,否,4
Rome Reborn: The Roman Forum,"教育,虚拟现实","Vector VR, LLC",Flyover Zone Productions,70,PC,其他,否,4
PLANNES,"动作,独立,体育,虚拟现实","Tricol Co., Ltd.","Tricol Co., Ltd.",48,PC,单人,否,4
SHOW MUST GO ON,"休闲,独立,音乐,虚拟现实",NiVision,NiVision,48,PC,单人,否,4
GIPHY World VR,"休闲,动画制作和建模,模拟,设计与插画,独立,建造,欢乐,网红,虚拟现实","Planeta,GIPHY Inc.",GIPHY Inc.,免费,PC,单人,否,4
Clad in Iron: Sakhalin 1904,"策略,模拟,海军",Totem Games,Totem Games,80,PC,单人,否,4
Pix,"动作,冒险,独立,抢先体验,策略",Pixel After Pixel,Pixel After Pixel,15,PC,单人,否,4
Invasher,"动作,独立,休闲,平台游戏,像素图形,单人,二维,弹幕射击,动漫,冒险,困难,女性主角,横向滚屏,好评原声音轨",Jomjak,Jomjak,22,PC,单人,否,4
BOX align,"休闲,独立,解谜",Kasulo Game Studio,Kasulo Game Studio,15,PC,单人,否,4
Plight of the Zombie,"独立,僵尸,解谜","Spark Plug Games, LLC","Spark Plug Games, LLC",15,PC,单人,否,4
Something is wrong/有毛病,"休闲,抢先体验,角色扮演,独立,策略,模拟",Silence Game, Silence Game,11,PC,单人,是,4
What do you hear?? Yanny vs Laurel,"独立,网红,心理恐怖,心理,大师级",Hardcore Studio,Hardcore Studio,6,PC,单人,否,4
Sapper boom!,"休闲,独立",13-lab,"13-lab,azimut team",6,PC,单人,否,4
The World of Labyrinths: Labyronia,"冒险,独立,角色扮演,RPG制作大师",Labyrinthine,Labyrinthine,22,PC,单人,否,4
Awakening: The Redleaf Forest Collector's Edition,"冒险,休闲,隐藏物体",Boomzap Entertainment,Big Fish Games,36,PC,单人,否,4
My Cabin And I,"独立,休闲,模拟,可爱,剧情",橘喵喵,橘喵喵,18,PC,单人,是,4
Mahjong Solitaire Refresh,"休闲,解谜",サン電子／SUNSOFT,サン電子／SUNSOFT,70,PC,单人,否,4
Frankenstein: Beyond the Time,"冒险,独立,休闲,模拟,虚拟现实,恐怖,氛围,黑暗,解谜,探索,超现实,好评原声音轨,心理恐怖,生存恐怖,单人,步行模拟,成人,剧情丰富,迷幻,剧情",The Dust S.A.,The Dust S.A.,39,PC,单人,否,4
NIGHTSTAR: Rogue Wings,"动作,独立,模拟,抢先体验,太空,科幻,飞行,街机",SOLIDMESH,SOLIDMESH,,PC,单人,否,4
Harmony of the bravest,"独立,角色扮演,RPG制作大师",LSGames,LSGames,18,PC,单人,否,4
Maze Bandit,"动作,独立,休闲",Gamestone Studio,Gamestone Studio,15,PC,单人,否,4
MineSweeper VR,"独立,休闲,模拟,动作,虚拟现实,解谜",Funny Twins,Funny Twins,27,PC,单人,否,4
Leisure Suit Larry 3 - Passionate Patti in Pursuit of the Pulsating Pectorals,"冒险,色情内容,指向 &amp; 点击,二维,像素图形,怀旧,喜剧","Assemble Entertainment,Sierra Entertainment",Assemble Entertainment,18,PC,单人,否,4
People Eater,"动作,独立,程序生成,类Rogue",Perfect Square Studios LLC,Perfect Square Studios LLC,34,PC,单人,否,4
Moonlight thief,"动作,独立,冒险,角色扮演",Alpheratz*,Alpheratz*,35,PC,单人,是,4
Spectrum Break,"独立,冒险,平台游戏",Jason Hein,Jason Hein,35,PC,单人,否,4
Dexterity Ball 3D,"动作,独立,竞速,物理,困难,3D 平台,平台解谜,单人,多人",Quandary Solutions LTD,Quandary Solutions LTD,28,PC,单人,否,4
Evil Park,"暴力,独立,血腥,恐怖,氛围,黑暗",Mobsoftware,Mobsoftware,18,PC,单人,否,4
Hazard Perception Test UK 2016/17 - Driving Test Success,"教育,软件培训",Imagitech,Focus Multimedia,68,PC,其他,否,4
Aqua Panic!,"独立,休闲,解谜",Eko Software,Eko Software,31,PC,单人,否,4
Castle Wars VR,"策略,大型多人在线,氛围,虚拟现实",Arrible,Arrible,37,PC,大型多人在线,是,4
Survive the West,"冒险,模拟,角色扮演,独立,动作,抢先体验,在线合作",Deverinos,Deverinos,70,PC,在线合作,否,4
Dungeons of Betrayal,"冒险,独立,角色扮演,RPG制作大师",Darkelite Studio Inc,Darkelite Studio Inc,21,PC,单人,否,4
Lucky Night: Poker Games,"休闲,虚拟现实",ATC Games,ATC Games,,PC,其他,是,4
Creatures Such as We,"冒险,角色扮演,独立,自选历险体验,文字为基础,剧情丰富",Choice of Games,Choice of Games,22,PC,单人,否,4
Inca Marbles,"独立,休闲",Bullid Games,Bullid Games,11,PC,单人,否,4
Drawn?: Dark Flight? Collector's Edition,"休闲,策略,模拟,隐藏物体",Big Fish Studios,Big Fish Games,36,PC,单人,否,4
Trivia King,"休闲,益智问答",LoadUpGames.com,LoadUpGames.com,6,PC,单人,否,4
Bunny Sudoku,"休闲,独立,策略,解谜,卡通化,单人,第三人称视角,合作,多人,战术,欢乐,重玩价值,阖家,困难,喜剧,放松,街机,在线合作",DillyFrame,DillyFrame,15,PC,单人,是,4
Ice Caves of Europa,"动作,冒险,独立,模拟,科幻,科学,探索,限时,太空模拟,物理,困难,单人,教育,剧情丰富,黑暗,伪3D,飞行,横向滚屏",Io Normal,Io Normal,20,PC,单人,是,4
Overcoming Pain,"独立,动作,冒险,血腥,暴力,僵尸",FurGoldGames,FurGoldGames,15,PC,单人,否,4
The Village,"动作,独立,策略,休闲",Softwaves,Softwaves Dist.,22,PC,单人,否,4
You Have 10 Seconds 3,"独立,平台游戏",tamationgames,tamationgames,15,PC,单人,否,4
World of Zombies,"抢先体验,动作,独立,血腥,冒险,大型多人在线",RESPECT TEAM STUDIO,RESPECT TEAM,39,PC,大型多人在线,否,4
Dungeons and Dinners,"抢先体验,策略,冒险,角色扮演,独立,休闲",Dobest Studio,Dobest Studio,6,PC,单人,是,4
Wizards of Brandel,"冒险,角色扮演,模拟,策略,日系角色扮演,动漫,像素图形,怀旧,休闲,回合制,奇幻,独立,复古,团队角色扮演",Exe Create Inc.,KEMCO,43,PC,单人,否,4
SuperGrind RPG,"角色扮演,RPG制作大师",Alessandra Mercante,Alessandra Mercante,37,PC,单人,否,4
The Lonesome Fog,设计与插画,Might and Delight,Might and Delight,21,PC,其他,否,4
Rollers,"免费,动作,休闲,模拟,策略,玩家对战,多人,角色定制,PvE,独立,抢先体验",Darx,Darx,,PC,多人,否,4
7-in-1 Brain Sharpness Bundle,独立,ALEKSANDER CHEPAIKIN,ALEKSANDER CHEPAIKIN,60,PC,单人,是,4
Freddi Fish and Luther's Water Worries,"休闲,冒险,阖家,街机",Humongous Entertainment,"Humongous Entertainment,Nightdive Studios",21,PC,单人,否,4
Z-End,"冒险,独立,末日",Smart Tale Games,Plug In Digital,18,PC,单人,否,4
Stand by you,"冒险,独立,视觉小说,动漫",WATERPHOENIX.Inc,WATERPHOENIX.Inc,22,PC,单人,否,4
Bad Government,"独立,模拟,策略,角色扮演,休闲",Burgseiten Studios,Burgseiten Studios,15,PC,单人,否,4
1010,"策略,独立,模拟",WalkBoy Studio,WalkBoy Studio,6,PC,单人,否,4
Redneck Rampage Rides Again,"动作,冒险,暴力,第一人称射击,90 年代,第一人称视角,射击",Xatrix Entertainment,Interplay Entertainment Corp.,36,PC,单人,否,4
Monster Mash,"休闲,塔防",Sandlot Games,Sandlot Games,,PC,单人,否,4
AWAKEN：Gunpowder Adventurer Day.Dream,"抢先体验,休闲,动作,冒险,独立",Wheeler Studio,Wheeler Studio,30,PC,单人,是,4
RedSun RTS,"策略,独立,大型多人在线,即时战略",Yuri Eletskikh,redsungames,30,PC,大型多人在线,是,4
Lightform,"独立,冒险,解谜,二维,悬疑,黑暗,记叙,平台游戏,恶魔,单人,平台解谜,探索,等角,氛围,恐怖,黑暗奇幻,剧情,剧情丰富,可爱,困难",Shadow Motion,Shadow Motion,18,PC,单人,否,4
Sandmade,"独立,休闲,解谜,仅鼠标,放松,唯美,阖家",Manic Hyena,Manic Hyena,6,PC,单人,是,4
Garden Tale,"模拟,独立,策略,动漫,回合制战斗,回合制战术,战术,日系角色扮演,网格导向动作,回合制,单人,彩色,战术角色扮演,回合战略,奇幻,策略角色扮演,解谜,超现实,好评原声音轨,视觉小说",Bonion Games,PLAYISM,36,PC,单人,否,4
Cadenza: The Kiss of Death Collector's Edition,"冒险,休闲,隐藏物体",Mad Head Games,Big Fish Games,37,PC,单人,否,4
Away,"休闲,冒险,免费,短片,心理,单人,单线剧情,黑暗,抽象,心理恐怖,氛围,步行模拟,第一人称视角",Inversion Software,Inversion Software,免费开玩,PC,单人,否,4
War Operations,休闲,Dynamic Games,Strategy First,18,PC,单人,否,4
Fastigium: Dead End,"动作,冒险,独立,血腥,暴力,模拟,虚拟现实",ifgames studio,ifgames studio,21,PC,单人,是,4
best game eu,"休闲,第一人称射击,心理恐怖",Black FishMaker,MAKER.GG,免费,PC,单人,否,4
The Dead Tree of Ranchiuna,"冒险,独立,第三人称视角,探索,第一人称视角,氛围,单人,记叙,好评原声音轨,悬疑,步行模拟,剧情,体验",Tongu?? Bodur,Tongu?? Bodur,29,PC,单人,否,4
Death Game+,"动作,冒险,休闲,可模组化,关卡编辑,网红,街机",Enemby Games,Enemby Games,6,PC,单人,否,4
Jungle Z,"冒险,僵尸,生存,末日,探索","Rising Win Tech. CO., LTD","Rising Win Tech. CO., LTD,Digital Crafter",43,PC,单人,是,4
Endless Inside,"独立,模拟,动作,暴力,恐怖",heavenly-roads,heavenly-roads,32,PC,单人,否,4
Snake vs Snake,"独立,休闲,动作,本地多人,怀旧,经典,街机,玩家对战,多人,二维,竞技,快节奏,单人,4人本地,阖家,非主流经典,竞速,模拟",CasualGames.nu,CasualGames.nu,18,PC,本地多人,否,4
Earthquake Simulator VR,"模拟,虚拟现实",Lindero Edutainment,Lindero Edutainment,15,PC,单人,否,4
FETCH,"休闲,冒险,指向 &amp; 点击,街机",Big Fish Studios,Big Fish Games,28,PC,单人,是,4
Can You find it?,"独立,休闲,阖家,解谜,隐藏物体",Animal Mouth,Animal Mouth,6,PC,单人,否,4
Aesthetic Arena,"独立,动作,休闲,氛围,80 年代,怀旧,好评原声音轨,射击,竞技场射击,第一人称射击",Caden Goodwin,csgood,6,PC,单人,否,4
Try to seize me,"动作,独立,休闲,多人,合作,第一人称视角,团队导向,快节奏,战术",Ardoetia Productions,Ardoetia Productions,11,PC,多人,否,4
24 Hours 'til Rescue,"角色扮演,RPG制作大师,动作,冒险,独立,休闲,生存恐怖,开放世界,僵尸,沙盒,即时,氛围,像素图形","J. Fletcher,Michael Flynn","BrainCraft Gaming,FlynnFour Games",18,PC,单人,否,4
Astro Joust,"动作,本地合作,多人",Mutant Entertainment Studios,Mutant Entertainment Studios,6,PC,本地合作,是,4
Dark Maze,"独立,冒险,动作,恐怖,好评原声音轨,单人,无声主角",Tortishka,Metal Fox,6,PC,单人,否,4
Owyn's Adventure,"独立,冒险,平台游戏,像素图形,怀旧,二维,解谜,平台解谜,单人,短片,阖家,好评原声音轨",Gazoid,Gazoid,11,PC,单人,否,4
Disputed Space,"动作,独立,射击,太空,街机,本地合作,合作,科幻,第一人称视角,双摇杆射击,六自由度,单人,太空模拟,怀旧,第一人称射击,好评原声音轨,模拟",ShilohGames,ShilohGames,11,PC,本地合作,否,4
TITANIC Shipwreck Exploration,模拟,Immersive VR Education PLC,Immersive VR Education PLC,70,PC,单人,否,4
Schlocks,"独立,休闲,抢先体验,模拟,虚拟现实",Fancy Bear Games,Fancy Bear Games,48,PC,单人,否,4
Drive for Your Life,"汽车模拟,车辆作战,独立,动作,驾驶,单人",ZemunBRE,ZemunBRE,6,PC,单人,否,4
Battle High 2 A+,"动作,独立,格斗,2D 格斗","Mattrified Games,Point5Projects",Mattrified Games,11,PC,单人,否,4
Escape the Bunker,"冒险,独立,休闲,虚拟现实","Virtual Escapes, Inc.","Virtual Escapes, Inc.",21,PC,单人,否,4
Egg Time,"免费,独立,休闲,体育,动作,虚拟现实",Barto?? Studio,Barto?? Studio,免费,PC,单人,否,4
Micro Pico Racers,"休闲,竞速,体育,独立",Josep Monzonis Hernandez,Josep Monzonis Hernandez,18,PC,单人,否,4
Dark Cases: The Blood Ruby Collector's Edition,"冒险,休闲,隐藏物体",Boolat Entertainment,Big Fish Games,36,PC,单人,否,4
Dummy!,"独立,休闲",Toxic Dog,Toxic Dog,11,PC,其他,否,4
Lightning Angel Litona Liliche ???? ??? ???,"独立,休闲,模拟,动漫,视觉小说,科幻,可爱,剧情丰富,多结局","TALESSHOP Co., Ltd.","TALESSHOP Co., Ltd.",41,PC,单人,否,4
Ski Jump VR,"体育,抢先体验,虚拟现实",Pixel Perfect Dude,Pixel Perfect Dude,21,PC,单人,否,4
Galactic Harvester,"独立,休闲,模拟,抢先体验",ToastieLabs,ToastieLabs,,PC,单人,否,4
热血战歌,"免费,大型多人在线,角色扮演",神仙名单,神仙名单,免费,PC,大型多人在线,是,4
Farstorm,"动作,冒险,独立,休闲,角色扮演,策略,动漫,女性主角",CG Creations,CG Creations,11,PC,单人,否,4
Mini Island,"动作,独立,休闲",MACKINN7,MACKINN7,15,PC,单人,否,4
Forestation,"休闲,解谜,放松,二维,极简主义,抽象,阖家,氛围,单人,风格化,超现实,独立,探索,仅鼠标,试验性,战术,彩色,隐藏物体,等角,农业",Wonderbox Games,Wonderbox Games,138,PC,单人,是,4
Super Mega Space Blaster Special,"动作,独立,休闲,怀旧,双摇杆射击,清版射击,竞分,本地合作,重玩价值,垂直卷轴射击,竞技场射击,二维,太空,阖家,街机,好评原声音轨,弹幕射击,科幻,飞行,80 年代",Bare Knuckle Development,Bare Knuckle Development,7,PC,本地合作,是,4
Jumper Jape,"动作,冒险,平台游戏,好评原声音轨,二维,像素图形,怀旧,独立,快节奏","Johan W??ngsell,Jacob Torr??ng",Team Jape,11,PC,单人,否,4
Ashes of Kanaka,"角色扮演,日系角色扮演,RPG制作大师",Dogwood Gaming,-,11,PC,单人,否,4
Galactic Dominion,"动作,独立,策略,快节奏,体素,即时含暂停,太空,单人,科幻,4X,即时战略,回合战略",Forever Years,Forever Years,43,PC,单人,否,4
