游戏名,类型,开发商,发行商,价格,平台,性质,是否支持中文,历史在线峰值
绝对毁灭,"动作,独立,抢先体验,清版射击,体素,好评原声音轨,毁灭",Devoga,Devoga,26,PC,单人,否,54
Jidousha Shakai,"大型多人在线,模拟,竞速,抢先体验,独立",CloudWeight Studios,CloudWeight Studios,,PC,大型多人在线,是,54
Lucky Rabbit Reflex!,"模拟,休闲,独立,恋爱模拟,视觉小说,少女游戏,女性主角,动漫",Super63,Super63,50,PC,单人,否,54
超脱,"模拟,独立,虚拟现实,太空,探索,氛围,好评原声音轨,六自由度,科幻,玩家对战",Anshar Studios,Anshar Studios,80,PC,单人,是,54
模拟太空飞行,"模拟,抢先体验,太空,太空模拟,拟真",Wilhelmsen Studios,Wilhelmsen Studios,80,PC,单人,否,54
星际之狼,"角色扮演,策略,太空,科幻,大师级",X-Bow Software,1C Entertainment,18,PC,单人,否,54
幻想地球,"殖民模拟,策略,模拟,城市营造,建造,独立,太空,抢先体验,管理,太空模拟,资源管理,大战略,经济,自然,即时战略,单人,沙盒,科幻,基地建设,制作",Serious Brothers,Serious Brothers,70,PC,单人,是,54
里奥的宝藏高清版,"独立,冒险,平台游戏,平台解谜,可爱,解谜",1337 &amp; Senri AB,Tilting Point,28,PC,单人,是,54
近访火星,"独立,策略,模拟,太空",TBA Games,TBA Games,25,PC,单人,否,54
黑色未来88,"动作,动作类 Rogue,轻度 Rogue,冒险,合作,80 年代,赛博朋克,本地合作,像素图形,独立,平台游戏,好评原声音轨",SUPERSCARYSNAKES,"Good Shepherd Entertainment,Surefire.Games",21,PC,合作,是,54
魔犬大骚乱,"动作,休闲,角色扮演,冒险,独立,欢乐,合作,喜剧,本地合作,本地多人,砍杀,动作角色扮演,4人本地,卡通化,可爱,彩色,手绘,合作战役,单人,迷宫探索",Studio Evil,"Studio Evil,Intragames Co.,Ltd.",68,PC,合作,是,54
Guns of Infinity,"冒险,独立,角色扮演,自选历险体验,文字为基础,互动小说",Hosted Games,Hosted Games,22,PC,单人,否,54
近访火星,"独立,策略,模拟,太空",TBA Games,TBA Games,25,PC,单人,否,54
3D Chess,"策略,休闲,模拟,体育,桌上游戏,棋类,桌游",bumblebee,familyplay,36,PC,单人,是,54
Margonem,"免费,大型多人在线,角色扮演,大型多人在线角色扮演",Garmory,Garmory,免费开玩,PC,大型多人在线,否,54
星际之狼,"角色扮演,策略,太空,科幻,大师级",X-Bow Software,1C Entertainment,18,PC,单人,否,54
吉米和脉动弥撒,"角色扮演,独立,血腥,恐怖,RPG制作大师,像素图形,好评原声音轨,剧情丰富,欢乐,日系角色扮演,冒险,单人",Kasey Ozymy,Kasey Ozymy,48,PC,单人,否,54
Swords & Crossbones: An Epic Pirate Story,"角色扮演,策略,冒险,模拟,海盗",Epic Devs LLC,Epic Devs LLC,21,PC,单人,否,54
超脱,"模拟,独立,虚拟现实,太空,探索,氛围,好评原声音轨,六自由度,科幻,玩家对战",Anshar Studios,Anshar Studios,80,PC,单人,是,54
位面穿越者-三国传,"角色扮演,策略,单人,二维,像素图形,RPG制作大师,独立,解谜,奇幻,开放世界,欢乐,女性主角,喜剧,回合制战斗,回合制,怀旧,经典,日系角色扮演",Gemini Stars Games,Gemini Stars Games,12,PC,单人,是,54
阿月历险记：暮光之主,"角色扮演,RPG制作大师,独立,冒险,休闲,日系角色扮演,奇幻,女性主角,动漫,单人","Amaranth Games, LLC",Degica,36,PC,单人,否,54
Can't Drive This,"竞速,动作,独立,休闲,团队导向,竞技,好评原声音轨,抢先体验,合作,在线合作,多人,本地多人,快节奏,欢乐,分屏,困难,街机,即时战术,试验性,蓄意操控困难",Pixel Maniacs,Pixel Maniacs,70,PC,合作,否,54
暂时性计划,"独立,冒险,动作,解谜,时空操控,单人,第三人称视角,科幻",Defrost Games,Defrost Games,48,PC,单人,否,54
勇者大陆：海盗,"策略,角色扮演,休闲,海盗,独立,回合战略,冒险,单人,手绘,探索,氛围,六角格棋盘,触控,战术角色扮演,回合制,开放世界,奇幻,经典,剧情丰富,战术",Tortuga Team,Tortuga Team,37,PC,单人,是,54
徘徊之地Wanderland,"免费,冒险,休闲,隐藏物体",Artogon,Jetdogs Studios,免费开玩,PC,单人,是,54
冰冻符文,"冒险,指向 &amp; 点击,神话,女性主角,剧情丰富,氛围",Grimnir Media,Snow Cannon Games,36,PC,单人,否,54
LogicBots,"模拟,独立,编程,机器人,解谜,沙盒,建造,教育,抢先体验",Incandescent Games,Incandescent Games,Download Demo,PC,单人,是,54
Space Colonizers Idle Clicker,"独立,策略,模拟,太空模拟,轻游戏",sunspotgame,CapPlay,15,PC,单人,是,54
模拟太空飞行,"模拟,抢先体验,太空,太空模拟,拟真",Wilhelmsen Studios,Wilhelmsen Studios,80,PC,单人,否,54
白夜,"冒险,恐怖,黑色,解谜,单人,生存恐怖,独立,生存",OSome Studio,Plug In Digital,50,PC,单人,否,54
Cossacks: Art of War,"策略,即时战略,历史,战争",GSC Game World,GSC World Publishing,22,PC,单人,否,54
传送门2：最后时刻,"纪录片,动作,解谜,冒险,剧情丰富,电影,唯美,游戏开发,大师级,单线剧情,长片电影,情感,单人",Geoff Keighley,Geoff Keighley,11,PC,单人,否,54
RETNE,"免费,冒险,休闲,角色扮演,虚拟现实,阖家,解谜,短片,喜剧","VRNI Ltd,Kainos","VRNI Ltd,Kainos",免费开玩,PC,单人,否,54
Ratings War,"角色扮演,独立,自选历险体验,互动小说,文字为基础,LGBTQ+,赛博朋克",Choice of Games,Choice of Games,15,PC,单人,否,54
幻想地球,"殖民模拟,策略,模拟,城市营造,建造,独立,太空,抢先体验,管理,太空模拟,资源管理,大战略,经济,自然,即时战略,单人,沙盒,科幻,基地建设,制作",Serious Brothers,Serious Brothers,70,PC,单人,是,54
橡皮泥的世界,"休闲,独立,冒险,解谜,单人,平台解谜,平台游戏,氛围,横向滚屏,阖家,卡通化,欢乐,动作,喜剧,卡通,手绘,策略,动画制作和建模,3D 平台,动作冒险","FreshGem,Zillion Whales",Zillion Whales,31,PC,单人,否,54
Murnatan,"免费,动作,独立,抢先体验,第一人称射击,多人",AAAGAMES,AAAGAMES,免费开玩,PC,多人,否,54
Anime Studio Simulator,"动漫,模拟,独立,视觉小说",Visualnoveler,Visualnoveler,31,PC,单人,否,53
Drizzlepath: Genie,"冒险,独立,休闲,步行模拟,单人,探索,第一人称视角,女性主角,氛围,悬疑,多结局,剧情丰富,放松,龙,记叙,体验",Tonguç Bodur,Tonguç Bodur,26,PC,单人,否,53
Camp Sunshine,"独立,休闲,动作,冒险,恐怖,RPG制作大师,生存恐怖,像素图形",Fossil Games,Fossil Games,15,PC,单人,否,53
字谜挑战,"休闲,独立,解谜,文字游戏,单人",d3t,Puzzler,21,PC,单人,否,53
忍者之刃,"动作,砍杀,忍者,快速反应事件",FromSoftware,"ND Games,bitComposer Games",36,PC,单人,是,53
州长扑克2,"休闲,冒险,模拟,卡牌游戏",I Sioux Game Productions B.V.,Youdagames,32,PC,单人,否,53
Seek Or Die,"免费,恐怖,独立,休闲,单人,多人,生存恐怖",Flashynurav,FLNStudios,免费,PC,单人,否,53
Dairy Princess,"模拟,休闲,独立,角色扮演,策略,冒险,动漫",Inu to Neko,Starship Studio,28,PC,单人,是,53
Hellpoint: The Thespian Feast,"动作,独立,角色扮演,冒险,暴力,类魂系列",Cradle Games,tinyBuild,免费,PC,单人,是,53
Dawn of the Dragons: Ascension,"免费,策略,角色扮演,奇幻,大型多人在线,多人,战术角色扮演,策略角色扮演,团队角色扮演,动作角色扮演",5th Planet Games Development ApS,5th Planet Games Development ApS,免费开玩,PC,大型多人在线,否,53
miniLAW: Ministry of Law,"动作,独立,赛博朋克,像素图形,射击,反乌托邦,平台游戏,末日,二维,横向滚屏","Lasso Games, LLC","Lasso Games, LLC",50,PC,单人,否,53
Cossacks II: Napoleonic Wars,"策略,即时战略,历史,单人",GSC Game World,GSC World Publishing,22,PC,单人,否,53
Aliens Go Home Run,"动作,独立,外星人,街机,二维,单人,女性主角,好评原声音轨,怀旧,卡通化,彩色,像素图形,弹幕射击,卡通,控制器,关卡编辑,欢乐,可爱,科幻,快节奏",ANIM•ACE,ANIM•ACE,18,PC,单人,否,53
Parallyzed,"休闲,独立,冒险,黑暗,平台解谜,平台游戏,奔跑",Koreez,"Double Coconut,WhisperGames",18,PC,单人,是,53
喜剧探索,"免费,休闲,独立,冒险,指向 &amp; 点击,喜剧,多人,像素图形,欢乐,怀旧",Trav Nash,Crothers Games,Free to Play,PC,多人,否,53
Cabals: Magic & Battle Cards,"免费,策略,抢先体验,卡牌游戏",Kyy Games,Kyy Games,免费开玩,PC,单人,否,53
Voxelgram,"休闲,独立,策略,解谜,体素,逻辑,触控,放松,单人,困难,极简主义,阖家,教育,教程",Procedural Level,Procedural Level,37,PC,单人,是,53
Chicken Invaders 5,"休闲,动作,独立,清版射击,多人,合作,本地合作",InterAction studios,InterAction studios,22,PC,多人,否,53
喜剧探索,"免费,休闲,独立,冒险,指向 &amp; 点击,喜剧,多人,像素图形,欢乐,怀旧",Trav Nash,Crothers Games,Free to Play,PC,多人,否,53
简式先进攻击机,"模拟,街机,飞行",Trickstar Games,Deep Silver,36,PC,单人,否,53
Hellpoint: The Thespian Feast,"动作,独立,角色扮演,冒险,暴力,类魂系列",Cradle Games,tinyBuild,免费,PC,单人,是,53
The Assembly,"冒险,独立,虚拟现实,剧情丰富,氛围,探索,第一人称视角,解谜,互动小说,成人,多结局,女性主角,悬疑,科幻,拟真,单人,剧情",nDreams,nDreams,88,PC,单人,否,53
Drizzlepath: Genie,"冒险,独立,休闲,步行模拟,单人,探索,第一人称视角,女性主角,氛围,悬疑,多结局,剧情丰富,放松,龙,记叙,体验",Tonguç Bodur,Tonguç Bodur,26,PC,单人,否,53
海底寻宝,"休闲,打字,教育","PopCap Games, Inc.","PopCap Games, Inc.",21,PC,单人,否,53
火中英雄,"动作,独立,动作类 Rogue,垂直卷轴射击,困难,类Rogue,射击,轻度 Rogue,单人,双摇杆射击,程序生成,清版射击",Laughing Jackal LTD,Ghostlight LTD,40,PC,单人,否,53
R.B.I.棒球15,"体育,棒球,模拟,街机,独立,怀旧",MLB.com,MLB.com,,PC,单人,否,53
GravBlocks,"休闲,独立,解谜",From Nothing Game Studios,From Nothing Game Studios,18,PC,单人,否,53
Doodle God: Mighty Trio,"免费,独立,抢先体验,休闲,三消,解谜,单人,动作,制作,二维,欢乐",JoyBits Ltd.,JoyBits Ltd.,免费开玩,PC,单人,否,53
逃亡：命运无常,"冒险,指向 &amp; 点击,解谜,大师级,剧情丰富,单人,重制,二维,经典,好评原声音轨,怀旧,非主流经典,90 年代,复古",Pendulo Studios,Focus Home Interactive,36,PC,单人,否,53
DayZ Tools,,Bohemia Interactive,Bohemia Interactive,,PC,其他,否,53
Dawn of the Dragons: Ascension,"免费,策略,角色扮演,奇幻,大型多人在线,多人,战术角色扮演,策略角色扮演,团队角色扮演,动作角色扮演",5th Planet Games Development ApS,5th Planet Games Development ApS,免费开玩,PC,大型多人在线,否,53
Monsters and Monocles,"动作类 Rogue,独立,动作,弹幕射击,像素图形,轻度 Rogue,二维,多人,抢先体验,射击,本地多人,类Rogue,垂直卷轴射击",Retro Dreamer,Retro Dreamer,48,PC,多人,否,53
托托莉的工作室：亚兰德的炼金术士2 DX,"角色扮演,女性主角,日系角色扮演,动漫,制作,可爱,好评原声音轨","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",180,PC,单人,是,53
Cossacks II: Napoleonic Wars,"策略,即时战略,历史,单人",GSC Game World,GSC World Publishing,22,PC,单人,否,53
miniLAW: Ministry of Law,"动作,独立,赛博朋克,像素图形,射击,反乌托邦,平台游戏,末日,二维,横向滚屏","Lasso Games, LLC","Lasso Games, LLC",50,PC,单人,否,53
拿破仑战争,"策略,历史,军事,回合制,多人,回合战略,大战略",Ageod,Slitherine Ltd.,112,PC,多人,否,53
谷神星,"动作,策略,独立,角色扮演,太空,模拟,科幻,即时含暂停,时空旅行,女性主角",Jötunn Games,Iceberg Interactive,68,PC,单人,否,53
杰克基恩2：火焰之心,"冒险,指向 &amp; 点击",Deck 13,astragon Entertainment,44,PC,单人,否,53
Seek Or Die,"免费,恐怖,独立,休闲,单人,多人,生存恐怖",Flashynurav,FLNStudios,免费,PC,单人,否,53
爱与恨的纠葛,"独立,休闲,解谜,单人,平台游戏",Black Pants Studio,Black Pants Studio,28,PC,单人,否,53
偶像魔法少女小满：第二部,"冒险,休闲,视觉小说,动漫,女性主角,可爱",Frontwing,Frontwing USA,68,PC,单人,否,53
异星大混战,"策略,独立,塔防,科幻,单人",Oxeye Game Studio,Oxeye Game Studio,32,PC,单人,否,53
Adventure Land - The Code MMORPG,"大型多人在线,角色扮演,抢先体验,独立,编程,模拟,大型多人在线角色扮演",Kaan Soral,Kaan Soral,50,PC,大型多人在线,否,53
Idle Hunter,"独立,休闲,角色扮演,策略,模拟,轻游戏,二维,重玩价值,隐藏物体",SaFiKiK,SaFiKiK,6,PC,单人,否,53
Defense Zone 3 Ultra HD,"策略,动作,独立,塔防",Artem Kotov,Artem Kotov,18,PC,单人,是,53
Assault on Arnhem,"策略,二战,六角格棋盘,回合制,回合战略,坦克","Bookmark Games,HexWar Games",HexWar Games,36,PC,单人,否,53
宝石迷阵2,"休闲,解谜,三消,单人,好评原声音轨","PopCap Games, Inc.","PopCap Games, Inc.,Electronic Arts",21,PC,单人,否,53
小小露珠2,"冒险,动作,独立,角色扮演,女性主角,可爱,好评原声音轨,解谜,欢乐,单人,探索",Ludosity,Ludosity,50,PC,单人,否,53
X-Tension,"模拟,太空,科幻,策略,太空模拟,沙盒,单人,经济,动作,开放世界",Egosoft,Egosoft,21,PC,单人,否,53
Frosty Nights,"策略,动作,独立,生存,恐怖,生存恐怖,氛围,心理恐怖,第一人称视角,虚拟现实",Barry McCabe,Clockwork Wolf,22,PC,单人,否,53
蜉蝣昆虫世界,"独立,冒险,节奏,音乐,单人",SuperChop Games,SuperChop Games,11,PC,单人,是,53
月之继承者,"动作,独立,冒险,类银河战士恶魔城,平台游戏,女性主角",魔术工坊,SakuraGame,11,PC,单人,否,53
7,"免费,独立,冒险,平台解谜",Zac,Zac,免费,PC,单人,否,53
Wild Season - Episode 1,"农场模拟,模拟,生活模拟,角色扮演,独立,爱情,日系角色扮演,悬疑,视觉小说,农业",Quickfire Games,Quickfire Games,55,PC,单人,否,52
Mulaka,"独立,动作,冒险,神话,历史,3D 平台,平台游戏,故事架构丰富",Lienzo,Lienzo,70,PC,单人,否,52
Movie Studio Boss: The Sequel,"模拟,休闲,独立",Eddy &amp; Gary &amp; Friends,Eddy &amp; Gary &amp; Friends,36,PC,单人,否,52
Iron Fisticle,"动作,独立,本地合作,二维,双摇杆射击,清版射击,竞技场射击,垂直卷轴射击,纵轴,僵尸,像素图形,怀旧,街机",Confused Pelican,Curve Digital,34,PC,本地合作,否,52
Legacy of Kain: Defiance,"动作,冒险,吸血鬼,剧情丰富,黑暗奇幻,单人,第三人称视角,奇幻,经典,砍杀,哥特,氛围,大师级,动作冒险",Crystal Dynamics,Square Enix,28,PC,单人,否,52
Shining Song Starnova,"视觉小说,色情内容,裸露,动漫,休闲,剧情丰富,多结局,选择取向,Kickstarter,众筹,可爱,成人,心理恐怖",Love in Space,Sekai Project,90,PC,单人,否,52
Giraffe and Annika（ジラフとアンニカ）,"动作,冒险,独立,可爱,动漫,女性主角,节奏,奇幻,3D 平台,单人,好评原声音轨,休闲,彩色,音乐动态生成,漫画,动作冒险,角色动作",atelier mimina,PLAYISM,70,PC,单人,是,52
East Tower - Takashi (ET Series Vol. 2),"冒险,独立,休闲,模拟,视觉小说,少女游戏",ROSEVERTE,ROSEVERTE,25,PC,单人,否,52
Vanguard: Normandy 1944,"动作,抢先体验,二战,第一人称射击",Pathfinder Games,Pathfinder Games,50,PC,其他,否,52
Vulture for NetHack,"传统类 Rogue,角色扮演,类Rogue,程序生成,等角,独立,策略,困难,永久死亡,迷宫探索,奇幻,回合制,经典",DarkArts Studios,DarkArts Studios,15,PC,单人,否,52
Avoid Sensory Overload,"动作,独立,街机,音乐",48h Studio,Strategy First,21,PC,单人,是,52
Realms of Magic,"角色扮演,冒险,开放世界生存制作,独立,二维,开放世界,动作,抢先体验,生存,暴力,血腥,沙盒,平台游戏,像素图形,制作",Polished Games,Polished Games,50,PC,单人,否,52
Born of Fire,"免费,策略,抢先体验,角色扮演,轻度 Rogue,卡牌游戏,玩家对战,休闲,奇幻,独立,多人,单人,冒险,类Rogue",Leaf Boat Studio,Leaf Boat Studio,免费开玩,PC,多人,是,52
Darklands,"角色扮演,冒险,中世纪,经典,开放世界,沙盒,历史,90 年代,怀旧,单人,像素图形,复古",MPS Labs,Ziggurat,28,PC,单人,否,52
Bullet Heaven 2,"弹幕射击,动作,独立,清版射击,好评原声音轨,困难,动漫,二维,本地合作",Matt Roszak,Matt Roszak,40,PC,本地合作,否,52
Cladun Returns: This Is Sengoku!,"动作,角色扮演,迷宫探索,砍杀,像素图形,角色定制","Nippon Ichi Software, Inc.","NIS America, Inc.",68,PC,单人,否,52
Grand Academy for Future Villains,"独立,冒险,角色扮演,剧情丰富,选择取向,女性主角,爱情,LGBTQ+,文字为基础,恶人主角,自选历险体验",Choice of Games,Choice of Games,22,PC,单人,否,52
Bloop,"独立,休闲,模拟,解谜,物理,二维",2SD,KISS ltd,免费,PC,单人,否,52
Battle Academy,"策略,二战,回合战略,回合制,战争游戏,单人,多人,重玩价值",Slitherine Ltd.,Slitherine Ltd.,48,PC,单人,否,52
Broken Reality,"独立,冒险,超现实,步行模拟,网红,好评原声音轨,单人,怀旧,探索,解谜,彩色,第一人称视角,90 年代",Dynamic Media Triad,Digital Tribe,50,PC,单人,否,52
Malebolgia,"冒险,独立,动作,恐怖,类魂系列",Jochen Mistiaen,Jochen Mistiaen,42,PC,单人,否,52
MHRD,"独立,模拟,编程,解谜,教育,打字,困难",Funghisoft,Funghisoft,36,PC,单人,否,52
The Alliance Alive HD Remastered,"角色扮演,动漫,日系角色扮演,回合制战斗",FURYU Corporation,"NIS America, Inc.",268,PC,单人,否,52
Solitairica,"卡牌战斗,卡牌游戏,策略,独立,角色扮演,牌组构建,回合制,回合战略,轻度 Rogue,休闲,单人,欲罢不能,纸牌,放松,奇幻,类Rogue,欢乐",Righteous Hammer Games,Righteous Hammer Games,36,PC,单人,否,52
Cabals: Card Blitz,"免费,策略,交易卡牌,卡牌游戏,裸露",Kyy Games,BISBOG SA,免费开玩,PC,单人,是,52
Rencounter,"独立,角色扮演,策略,重玩价值,困难,回合战略,回合制,氛围,科幻,沙盒,类Rogue,超现实,奇幻,休闲,解谜,恐怖,剧情丰富,好评原声音轨,模拟",SPVD,GrabTheGames,18,PC,单人,否,52
Temporality,"独立,横向滚屏,二维,短片,战争,一战,成人,体验,试验性,情感,黑暗,超现实,放松,生存,拟真,风格化,探索,经典,氛围,非线性",James Earl Cox III,James Earl Cox III,免费,PC,单人,否,52
