游戏名,类型,开发商,发行商,价格,平台,性质,是否支持中文,历史在线峰值
Steampunk Graveyard,"休闲,动作,冒险,独立,平台游戏,蒸汽朋克,横向滚屏,二维,单人,轻度 Rogue,僵尸,恐怖,血腥,程序生成,机器人,女性主角,控制器,无声主角,地底,阖家",Bad Logic Studios,Bad Logic Studios,15,PC,单人,是,1
tick-hunter,"动作,独立",StalkerAlex,StalkerAlex.,6,PC,单人,否,1
Beta Runner,"独立,休闲,模拟,冒险",Lightsoutgames,Lightsoutgames,免费游玩,PC,单人,否,1
DELIVERED!,"休闲,独立,动作,模拟,抢先体验",Rail Cat Games,Rail Cat Games,18,PC,单人,是,1
No God for Us,"冒险,独立,休闲,探索",Endrit Special Poductions,Endrit Special Poductions,18,PC,单人,否,1
Streets of Neotokio,"动作,抢先体验,独立,角色扮演,冒险","Samurai Monkeys,ESAT",ESAT,免费,PC,单人,否,1
Tank 51,"动作,独立,休闲,冒险,坦克",Daimen Gaming,Daimen Gaming,6,PC,单人,否,1
Hoop Route,"独立,虚拟现实",Neither One Games,Neither One Games,15,PC,单人,否,1
TERRAGEARTH,"冒险,独立",Denis Isakov,Denis Isakov,22,PC,单人,否,1
Ghost Dimension,"动作,休闲,独立,竞速,冒险",Saulo Rosart,Saulo Rosart,11,PC,单人,否,1
RD's Adventure Mini Golf,"休闲,独立,模拟,体育",Gear Worx Productions,Gear Worx Productions,37,PC,单人,否,1
Keatz: The Lonely Bird,"独立,动作,平台游戏,剧情丰富,二维,像素图形,怀旧,困难,单人,冒险",Anamik Majumdar,Anamik Majumdar,15,PC,单人,否,1
Space Hit,"独立,休闲",Artur Rezende,Artur Rezende,6,PC,单人,否,1
The Mystery of Happyville,"动作,冒险,独立,休闲,血腥,暴力,4人本地,恐怖,本地多人",Studio HK,Studio HK,22,PC,本地多人,否,1
Aztec Number,"独立,解谜",CTU,CTU,15,PC,单人,否,1
Pilli Adventure,"动作,冒险,独立",Tavo,Calaca studios ,22,PC,单人,否,1
Dead of Night,"动作,冒险,独立,血腥,暴力,怀旧,吸血鬼,像素图形",Aaron Cochrane,Aaron Cochrane,11,PC,单人,否,1
萌娘战记,"休闲,策略,冒险",厦门玩美网络有限公司,玩美游戏,11,PC,单人,是,1
SUBURI,"教育,游戏开发",SHI LIN,SHI LIN,26,PC,其他,否,1
Naklua VR,"冒险,独立,抢先体验,休闲,体育",Fly Dream Dev,Fly Dream Dev,37,PC,单人,否,1
Matter of the Dreams,"动作,独立,血腥,虚拟现实",Zuev Nikita,Zuev Nikita,26,PC,单人,否,1
Doll,"独立,冒险,探索,恐怖,女性主角,视觉小说,剧情丰富,心理恐怖,手绘,步行模拟,黑暗,悬疑,氛围,休闲",Braisque,Braisque,26,PC,单人,否,1
Save Dash,"动作,独立",10ravens s.r.o.,10ravens s.r.o.,15,PC,单人,否,1
Claybreaker - VR Clay Shooting,"动作,独立,模拟,体育,抢先体验,虚拟现实",Ammonite Design Studios Ltd,Ammonite Design Studios Ltd,68,PC,单人,否,1
Tile Typer,"独立,休闲",Divagated,Divagated,6,PC,单人,否,1
Forest of Evil,"动作,血腥,暴力,独立,冒险",Brown Studios,Brown Studios,15,PC,单人,否,1
Rome Circus Maximus: Chariot Race VR,"竞速,虚拟现实",Vicente Rosell Roig,Vicente Rosell Roig,15,PC,单人,否,1
Team A.R.G. Anthology,"独立,休闲","Team A.R.G.,Blake W. Ford",Radical Piece,免费,PC,单人,否,1
Beat Or Die The MiniGames,"动作,竞速,冒险",DragoNNFox Games,DragoNNFox Games,26,PC,单人,否,1
The war god : The artifact,"动作,冒险,虚拟现实",Zhejiang TQHY Technology,Zhejiang TQHY Technology,25,PC,单人,是,1
Myriad Tower Defense,"休闲,独立,策略",Jumpmen Gaming,Jumpmen Gaming,22,PC,单人,否,1
House Number 666,"冒险,独立,休闲,恐怖,像素图形,单人,生存恐怖,剧情丰富,二维,怀旧,复古,卡通化,探索,极简主义,氛围,黑暗,短片,纵轴,阖家,魔法",Anamik Majumdar,Anamik Majumdar,6,PC,单人,否,1
Scenner,"冒险,独立,动作,暴力,科幻,生存恐怖,惊悚,第一人称视角,氛围,黑暗,无声主角,单人,未来,科学,步行模拟,剧情,动作冒险,困难,生存,解谜",mexicoz,mexicoz,28,PC,单人,否,1
Spacky's Nightshift,"独立,生存恐怖,恐怖,街机,氛围",HawkSandwich,HawkSandwich,22,PC,单人,否,1
Haunted Hotel: Stay in the Light,"策略,独立,模拟",JRad Games,JRad Games,25,PC,单人,否,1
Intrusion Protocol,"独立,动作,像素图形,怀旧,困难,平台游戏,快节奏,二维",Somber Dawn Studios,Somber Dawn Studios,15,PC,单人,否,1
Divide & Conquer,"动作,冒险,休闲,独立,策略,抢先体验",Lunchbox Edu,Lunchbox Edu,Divide &amp; Conquer Demo,PC,单人,否,1
Ventura Inc,"大型多人在线,抢先体验,模拟,策略,独立",Ben Strijbos,Ben Strijbos,67,PC,大型多人在线,否,1
Turn-Based Champion,"独立,角色扮演,回合制战斗,像素图形,本地多人,4人本地,怀旧,二维,休闲,阖家,回合制",Searchlight Games,Searchlight Games,18,PC,本地多人,否,1
METATRON CUBE,"休闲,动作,独立,冒险,模拟,第一人称射击",NEO.ca,NEO.ca,41,PC,单人,否,1
PLUGMAX,"休闲,动作,独立,竞技,欢乐",TinyAssociatesBand,TinyAssociatesBand,6,PC,单人,是,1
Romans From Mars,动作,SideKick,Majesco Entertainment,22,PC,单人,否,1
Cursed Pagoda,"休闲,独立,纸牌,剧情丰富,卡牌游戏,悬疑,单人,桌游",Weekend Panda,Weekend Panda,37,PC,单人,否,1
Refinish Network - Paintboss VR,"休闲,模拟,虚拟现实",Justin Jimmo,Justin Jimmo,15,PC,单人,否,1
OverKill,"动作,独立,休闲",Kezarus,Kezarus,6,PC,单人,否,1
After Rain: Phoenix Rise,"动作,冒险,独立",DV8Games,DV9DESIGN,28,PC,单人,否,1
Layers,"独立,休闲,解谜,平台游戏,单人,平台解谜",Salus Games,Salus Games,6,PC,单人,否,1
B A S E M E N T,"独立,恐怖,历史",.,.,,PC,单人,否,1
Final Mission VR,"动作,独立,冒险,虚拟现实,科幻,射击,外星人,怀旧,清版射击",OCIO Games,OCIO Games,22,PC,单人,否,1
Primal Lands,"模拟,血腥,独立,休闲",BlockheadGames,BlockheadGames,6,PC,单人,否,1
Haustoria,"独立,冒险,平台解谜,平台游戏,解谜,二维,魔法,氛围,卡通化,卡通,黑暗奇幻",Antares Games,Antares Games,22,PC,单人,否,1
Aigor Escape from Bishop,"冒险,独立,色情内容,恐怖,经典,指向 &amp; 点击,制作,喜剧,探索,欢乐,氛围,悬疑","Emiliano Giuliante,Adriano Cerroni,Serena Aronica","Emiliano Giuliante,Adriano Cerroni,Serena Aronica",57,PC,单人,否,1
Statue Defender,"动作,角色扮演,独立,血腥,暴力",Glimma Games,Glimma Games,6,PC,单人,否,1
Solitude - Escape of Head,"冒险,独立,解谜,开放世界",Threear.Vision,Threear.Vision,22,PC,单人,否,1
Yama,"动作,冒险,角色扮演,血腥,暴力",Ivan Huang,Ivan Huang,,PC,单人,是,1
Never Not Shooting,动作,Hand Cannon Games,Hand Cannon Games,18,PC,单人,否,1
Forest monster,"动作,独立,冒险,角色扮演,第三人称视角",麦克儿,麦克儿,111,PC,单人,否,1
Topfold,"休闲,独立,解谜,困难,策略",cBlck,cBlck,6,PC,单人,否,1
Terra Lander II - Rockslide Rescue,"独立,休闲,怀旧,太空,科幻",DM Media,Funbox Media Ltd,22,PC,单人,否,1
Unnamed VR,"动作,体育,冒险,沙盒,独立,休闲,阖家,小游戏,解谜,虚拟现实","Sheetal,Bibek",Paracosma Inc,37,PC,单人,否,1
Madland,"动作,独立,冒险",METAL SOURCE STUDIOS,METAL SOURCE STUDIOS,28,PC,单人,否,1
出门,独立,likang,likang,7,PC,单人,是,1
RetroVamp,"独立,休闲",DavideJ,DavideJ,28,PC,单人,否,1
Hamster Daily,"独立,休闲",lojq studio,lojq studio,6,PC,单人,是,1
Killer Klownz,"动作,暴力,冒险,模拟,虚拟现实",Peter Labick,Peter Labick Development,11,PC,单人,否,1
Darkest Wave,"动作,清版射击",Duckman Army Games,Duckman Army Games,22,PC,单人,否,1
StopTime Drive,"休闲,独立,纵轴,解谜,竞速,回合制,好评原声音轨",vaniloput games,vaniloput games,11,PC,单人,否,1
ESCAPE FROM VOYNA: ALIENS FROM AREA 51,"动作,独立,模拟,血腥",Dead Crow,Dead Crow,43,PC,单人,否,1
Fables of Talumos,"动作,独立,冒险,动作冒险,角色扮演,像素图形",Cheesemaster Games,Cheesemaster Games,35,PC,单人,否,1
圣山ShenShan,"冒险,独立,抢先体验","lynchhead,lynchhead",lynchhead,15,PC,单人,是,1
Gamma Blast,"动作,独立,弹幕射击,清版射击,街机,射击",Ilias Giouroukis, ,6,PC,单人,否,1
Hauntsters,"动作,独立",Shark Tree Studios,Shark Tree Studios,21,PC,其他,否,1
Retro Vision,"独立,音乐,街机,休闲,竞分,音乐动态生成,彩色,放松,欲罢不能,快节奏,好评原声音轨,80 年代",Obulum,Obulum,18,PC,单人,是,1
Black Bart,"冒险,独立,休闲,西部",Parmenion Games,Parmenion Games,6,PC,单人,否,1
Battle for Mountain Throne,"动作,冒险,虚拟现实,独立,奇幻,龙,竞技场射击",Random Bird games,Droid Riot,32,PC,单人,否,1
Tempo Wizard,"独立,休闲",Tempo Wizard,Tempo Wizard,6,PC,单人,否,1
Deadly Silence,"血腥,暴力,独立,动作,冒险,竞速,裸露,恐怖,僵尸,鲜血,射击,动作冒险,格斗",Electrical Eagle,Electrical Eagle,26,PC,单人,是,1
Gummy Goo Clean Up,"动作,冒险,独立,抢先体验,平台游戏",Gummy Studios,Gummy Studios,,PC,单人,否,1
liquivid Easy Cinemagraph,视频制作,nullplussoftware,nullplussoftware,138,PC,其他,是,1
DEBUFF,"体育,动作,独立,休闲,角色扮演",Playito.com,Playito.com,18,PC,单人,否,1
NickProject,"独立,动作,冒险",Velaris Studio,Velaris Studio,11,PC,单人,否,1
Protagon,"休闲,独立,虚拟现实",Digital Eel,Digital Eel,36,PC,单人,否,1
Stars and Snowdrops,"冒险,独立,视觉小说,爱情,女性主角,奇幻",Ithaqua Labs,Ithaqua Labs,11,PC,单人,否,1
Star Gods,"动作,独立,弹幕射击,清版射击,街机,射击,垂直卷轴射击,好评原声音轨,轨道射击",JOP Studios,JOP Studios,11,PC,单人,否,1
Danger Close!,"动作,独立",Magical Hackers,Magical Hackers,22,PC,单人,否,1
Megatronic Void,"动作,独立,平台游戏,冒险,怀旧,困难,射击,控制器,科幻,休闲,外星人",Firestorm Entertainment,Droid Riot,18,PC,单人,否,1
ReMind VR: Daily Meditation,教育,Free Range Games,Vive Studios,22,PC,其他,否,1
Dangerous Level,"独立,冒险,单人,休闲,解谜,二维,氛围,大师级,横向滚屏,快节奏,放松,逻辑,音乐,好评原声音轨",Hardcore__Games,Hardcore__Games,6,PC,单人,否,1
8 Eyes,"动作,冒险,怀旧,平台游戏",Thinking Rabbit,Piko Interactive LLC,28,PC,单人,否,1
Temple of Spikes,"独立,动作,冒险,子弹时间,时空操控",Tigrido Inc,Tigrido Inc,37,PC,单人,否,1
Rocket Shooter,"动作,体育",VLLADGET,VLLADGET,28,PC,单人,否,1
Space Armor 2,"冒险,角色扮演,独立",Ophyer,Ophyer,6,PC,单人,否,1
Super Hyperactive Ninja,"动作,独立,平台游戏,忍者,街机,本地多人,控制器,困难,卡通,格斗",Grimorio of Games,JanduSoft S.L.,Super Hyperactive Ninja Demo,PC,本地多人,否,1
Si Kancil : The Adventurous Mouse Deer,"冒险,独立,休闲",Binarystudio 54,Binarystudio 54,6,PC,单人,否,1
Tomb Reader: TrapLand,"冒险,独立","Andrey Larionov, Ramin Budagov",Versus Studio,11,PC,单人,否,1
The Summoning,"冒险,角色扮演,模拟,恐怖,心理恐怖,视觉小说,剧情丰富,独立,休闲,氛围,选择取向",Randumb Studios,Randumb Studios,22,PC,单人,否,1
The Disgusting Slaughterman,"动作,独立,休闲,冒险,抢先体验,血腥,暴力,裸露",RatByte Games,RatByte Games,48,PC,单人,否,1
Thanks For Listening,"冒险,休闲,独立","Christopher Chang,Makena Williams",Christopher Chang,6,PC,单人,否,1
Need for Spirit: Off-Road Edition,"休闲,竞速,独立,模拟,体育,冒险,汽车模拟,驾驶,第一人称视角,现代,复古,好评原声音轨,第三人称视角,黑暗,拟真,困难,放松,氛围,喜剧,欢乐","Atomic Fabrik,Cristian Manolachi","Atomic Fabrik,Cristian Manolachi",11,PC,单人,否,1
Try not to die,"休闲,独立,策略","FangRunQiang,FangRunQiang",FangRunQiang,6,PC,单人,否,1
The Base,"策略,独立",GMGame,GMGame,6,PC,单人,否,1
Achievement Machine: Cubic Chaos,"独立,休闲,轻游戏,阖家,等角,仅鼠标,氛围,单人,风格化,彩色,抽象",Wonderbox Games,Wonderbox Games,26,PC,单人,是,1
Road Legends,"休闲,竞速,好评原声音轨,音乐动态生成,独立",Art Of Adventures,Art Of Adventures,18,PC,单人,是,1
Mannerheim Virtual Experience,教育,CTRL Reality Oy,"Sodan ja rauhan keskus Muisti,Päämajamuseo",免费,PC,其他,否,1
The Reaction,"休闲,独立,多人,单人,困难,解谜",AlyStudio,AlyStudio,15,PC,多人,否,1
Gold Digger Maze,"独立,休闲,冒险",Bullid Games,Bullid Games,15,PC,单人,否,1
Cubeology,"休闲,解谜,3D","Creative Digital Design,Doofah Software",Creative Digital Design,18,PC,单人,否,1
天空傳説,"休闲,独立,角色扮演,RPG制作大师",Magic Factory,Magic Factory,37,PC,单人,是,1
VR Squash 2017,"体育,模拟,虚拟现实",David Cseh,David Cseh,67,PC,单人,否,1
The Virtual Reality Museum of Immersive Experiences,"独立,模拟,虚拟现实",Volker Kuchelmeister,http://kuchelmeister.net,免费游玩,PC,单人,否,1
Prison Chainball Massacre,"动作,独立,休闲",Svarog Studios,Back To Basics Gaming,11,PC,单人,否,1
MEMORISE : CREATION,"独立,休闲",INDIEPLAY,INDIEPLAY,6,PC,单人,否,1
Eon,"策略,动作,独立,休闲,解谜,极简主义",pengaru.com,pengaru.com,15,PC,单人,是,1
Avalo Legends,"动作,独立,抢先体验","Spooky Waffle,ESAT",ESAT,免费,PC,其他,否,1
Dizzy Dungeon,"策略,角色扮演,独立,解谜",DigiFeather,DigiFeather,22,PC,单人,是,1
Mr Boom's Firework Factory,"动作,独立,休闲,模拟,解谜,控制器,即时含暂停,单人,困难,阖家,单线剧情,3D,欢乐,街机,快节奏,时间管理",Brainbox.cc,Brainbox.cc,43,PC,单人,否,1
Flying Baron 1916,"动作,模拟",magnussoft,magnussoft,48,PC,单人,否,1
Legend of the Sword,"冒险,奇幻,解谜,经典,80 年代",Silicon Software,Mirrorsoft,28,PC,单人,否,1
A Long Stroll,"冒险,放松,二维,氛围,唯美",Nanasi Project,Nanasi Project,免费,PC,单人,否,1
Battle Ion,"动作,独立,虚拟现实",Sprocket Crash Games,Sprocket Crash Games,11,PC,单人,否,1
ポエニ戦争　地中海の稲妻,"策略,独立,模拟",Swan LLC,Swan LLC,35,PC,单人,否,1
Magistrangers,"冒险,视觉小说",Ilya Razinkov,Gamerotor,免费开玩,PC,单人,否,1
King of the Dead,"动作,冒险,独立,休闲",Sunfall games,Sunfall games,15,PC,单人,否,1
Vanquish: The Adventures of Lady Exton,"动作,冒险,独立,女性主角,平台游戏,二维",Runestone Studios,Tasaa Software Services Pvt. Ltd.,36,PC,单人,否,1
VReakout,"动作,休闲,独立,虚拟现实",Animate Objects,Animate Objects,31,PC,单人,否,1
Table Manners,"独立,策略,抢先体验,回合制,回合战略,回合制战斗,日系角色扮演,回合制战术",Maybe Later Games,Maybe Later Games,22,PC,单人,否,1
安全教育,"血腥,冒险,虚拟现实",Colyu,Colyu,513,PC,单人,是,1
Color ball,"休闲,独立,模拟,体育,策略,动作",CHEN HAO,CHEN HAO,32,PC,单人,否,1
Comit the Astrodian 2,"独立,平台游戏,二维,单人",LunarCore Games,LunarCore Games,6,PC,单人,否,1
Underground Miner,"休闲,独立,冒险,采矿,2D 平台",Beeast Soft,Beeast Soft,37,PC,单人,否,1
Steel Fight,"动作,独立,格斗,2D 格斗",Morphusion Games,Morphusion Games,6,PC,单人,否,1
Avoidon,"休闲,独立",Pankabre,Pankabre,22,PC,单人,是,1
Weaving,"独立,休闲",Bitlock Studio,Bitlock Studio,6,PC,单人,否,1
Ball Escape,"策略,冒险,休闲",M. Wenzel,M. Wenzel,6,PC,单人,否,1
Lighthockey,"独立,休闲,体育,动作",Aries-Lenov,Aries-Lenov,11,PC,单人,否,1
Thug Life,"冒险,暴力,动作,独立,虚拟现实",U24 Solutions,U24 Solutions,35,PC,单人,否,1
HIGHRISE,"动作,独立,血腥,暴力",AzboWilson,AzboWilson,26,PC,单人,否,1
Cosmic Buddies Town,"策略,模拟","Ghost Clusters,NYX Digital Ltd","Funbox Media Ltd,KISS ltd",15,PC,单人,否,1
SpaceGeon,"动作,独立,抢先体验,暴力,角色扮演,快节奏,可模组化,模组,类Rogue",Surtr Nerd,Surtr Nerd,32,PC,单人,否,1
Denki Gaka's Bombshell,"策略,休闲",Denki Gaka,Denki Gaka,15,PC,单人,否,1
Soul for two,"冒险,独立,角色扮演,RPG制作大师",GefestGames,GefestGames,6,PC,单人,否,1
Ocean's Crabellum,"动作,独立",Crabellum Games,Crabellum Games,22,PC,单人,否,1
まぜっこタワー,"角色扮演,独立,类Rogue",Neuron Flare Works,Neuron Flare Works,37,PC,单人,否,1
Stupid Cupid,"休闲,独立,抢先体验,模拟,喜剧,街机,欢乐,单人,彩色,阖家,虚拟现实,第一人称射击,解谜,奇幻,沙盒,第一人称视角,可爱,动作",Shadow Factory,Shadow Factory,26,PC,单人,否,1
Ghoul Britannia: Land of Hope and Gorey,"冒险,抢先体验,指向 &amp; 点击",Binary Space,Binary Space,50,PC,单人,否,1
Cubion,独立,BBit,BBit,免费开玩,PC,单人,是,1
Doler,"动作,独立,冒险,恐怖,可爱,异步多人",Sokpop Collective,Sokpop Collective,15,PC,异步多人,否,1
Space Digger,"独立,休闲,太空,街机,喜剧,竞分,动作,垂直卷轴射击","Philllchabbb,Lystek",Lystek,11,PC,单人,否,1
FreeFlight,"独立,休闲,模拟,抢先体验",aptk,aptk,11,PC,单人,是,1
Erwin's Timewarp,"独立,抢先体验,策略,冒险,解谜,动作冒险,卡通",Jayanam,Jayanam,36,PC,单人,否,1
Comit the Astrodian 3,独立,LunarCore Games,LunarCore Games,6,PC,单人,否,1
Fruit for the Village,"独立,休闲,虚拟现实,轻游戏,记叙,剧情丰富,彩色",Eerie Bear Games,Eerie Bear Games,15,PC,单人,否,1
The Volcano,"独立,休闲",Sukru Erdem SAHIN,Sukru Erdem SAHIN,11,PC,单人,否,1
Izeriya,"冒险,独立,动作,平台游戏",LigaGamesStudio,LigaGamesStudio,6,PC,单人,否,1
Classic Card Game Texas Hold'em,"策略,休闲,体育,卡牌游戏,回合战略",Webfoot,Encore Software LLC ,11,PC,单人,否,1
Bepuzzled Kittens Jigsaw Puzzle,"休闲,解谜,猫,可爱,心理恐怖",Team Spikkeee,Spikkeee,11,PC,单人,是,1
Gump,"免费,冒险,独立",Ursine,Ursine,,PC,单人,否,1
Beach Ball Valley,"休闲,模拟,体育,抢先体验,虚拟现实",Paul Eckhardt,Paul Eckhardt,15,PC,单人,否,1
TRUTH OF FALCHION,"角色扮演,动作,休闲,策略,冒险,独立",Modii Games,Modii Games int.,6,PC,单人,否,1
Tank Impact,"休闲,动作,独立",MiCake,MiCake,6,PC,单人,否,1
Costumenaut,"动作,独立,轻度 Rogue,垂直卷轴射击,职业导向,清版射击,科幻,像素图形,困难,射击,二维,奇幻,血腥,竞分,竞技场射击,类Rogue",Yaida,PsychoFlux Entertainment,22,PC,单人,否,1
One More Night: BiO Clinic,"独立,策略,恐怖",Stephen Wu,Stephen Wu,22,PC,单人,否,1
3D Sprite Renderer and Convex Hull Editor,动画制作和建模,DMD 'Ware,DMD 'Ware,88,PC,其他,否,1
Smoker The Car Game,"独立,休闲,抢先体验,模拟,竞速,体育",(STCG) Smoker The Car Game,(STCG) Smoker The Car Game,39,PC,单人,否,1
Nova Wing III,"动作,休闲,独立,合作,清版射击,科幻,双摇杆射击",Sub Orbital Software,Sub Orbital Software,6,PC,合作,否,1
Lost Route,"抢先体验,冒险,独立,虚拟现实",Imbanova Entertainment Inc., Imbanova Entertainment Inc.,21,PC,单人,否,1
Divan Chronicles,"冒险,角色扮演,RPG制作大师",HJ GAMES,HJ GAMES,18,PC,单人,否,1
Reach Coin,"独立,休闲,模拟,冒险,竞速",Paulo Henrique Pedrassi,Paulo Henrique Pedrassi,6,PC,单人,否,1
WarFire,"动作,独立",D&amp;K Games Studio,D&amp;K Games Studio,52,PC,单人,是,1
Free At Last,"休闲,独立,冒险",Brandon J Hilde,Brandon J Hilde,28,PC,单人,否,1
Forsaken Generation,"角色扮演,回合制,复古,RPG制作大师",MSRX22,MSRX22,6,PC,单人,否,1
Debris Field,"动作,独立,太空,垂直卷轴射击,轻度 Rogue,科幻,清版射击,困难,伪3D,街机",Binary Nomad Games,Binary Nomad Games,37,PC,单人,否,1
